IO Type,Blocksize,Number of Jobs,IO Depth,Data size,Duration,IO Engine,Read Bandwidth (KB/s),Read IOPS,Read Latency Min (ms),Read Latency Max (ms),Read Latency Avg (ms),Read Latency Dev (ms),Write Bandwidth (KB/s),Write IOPS,Write Latency Min (ms),Write Latency Max (ms),Write Latency Avg (ms),Write Latency Dev (ms),CPU Usage: User,CPU Usage: System
randwrite,1M,40,32,2G,300,libaio,0,0,0,0,0.000000,0.000000,70676,69,117506,1462074,460682.630517,226850.775891,0.363267%,0.638883%
randwrite,1M,40,64,2G,300,libaio,0,0,0,0,0.000000,0.000000,72040,70,169930,2217166,895230.830024,295632.891060,0.386384%,0.646417%
randwrite,1M,40,128,2G,300,libaio,0,0,0,0,0.000000,0.000000,69790,68,172138,3520351,1824594.672685,469057.313912,0.375193%,0.635993%
rw,512,40,1,2G,300,libaio,2110,4221,14,599201,117.796360,1284.614963,2109,4219,14,839564,117.346631,1392.294248,2.189667%,7.653000%
rw,512,40,2,2G,300,libaio,2035,4070,21,2703083,243.837425,3058.841173,2034,4068,20,2703087,246.211200,3969.532938,2.173326%,8.413972%
rw,512,40,4,2G,300,libaio,1900,3801,32,1101395,520.751320,2540.935714,1901,3802,31,1101392,530.211304,2957.647139,2.275992%,9.169969%
rw,512,40,8,2G,300,libaio,1924,3849,60,2627651,1046.860080,8120.921159,1924,3849,60,2613916,1030.413904,4954.913248,2.227333%,9.604667%
rw,512,40,16,2G,300,libaio,2027,4055,120,1441910,1977.306393,5210.129900,2026,4053,122,1441909,1967.845079,4164.542824,2.179659%,10.401632%
rw,512,40,32,2G,300,libaio,2067,4135,176,34979,3867.017043,1605.250478,2066,4132,176,34981,3872.323880,1609.481337,2.501317%,12.049253%
rw,512,40,64,2G,300,libaio,1845,3690,325,5279507,8675.472263,29598.643128,1845,3691,269,5279502,8663.951600,28779.776596,3.639655%,17.832607%
rw,512,40,128,2G,300,libaio,1840,3680,749,1965849,17394.085795,22715.151645,1840,3680,749,1965847,17382.281936,21575.409957,3.810936%,17.409710%
rw,1k,40,1,2G,300,libaio,4150,4150,15,879190,119.711918,1415.886703,4148,4148,14,1001455,119.396016,1564.650760,2.213015%,7.573717%
rw,1k,40,2,2G,300,libaio,4110,4110,19,1150435,240.765237,2004.453809,4108,4108,20,1150434,244.461197,2200.328516,2.317667%,8.705667%
rw,1k,40,4,2G,300,libaio,3752,3752,30,1778684,530.062973,3446.431376,3752,3752,31,1778599,534.775584,3816.242280,2.130000%,8.645667%
rw,1k,40,8,2G,300,libaio,3836,3836,54,170641,1042.800163,2297.367541,3835,3835,55,170639,1041.724496,2263.126424,2.248993%,9.436969%
rw,1k,40,16,2G,300,libaio,3969,3969,111,1588570,2016.090643,4809.842491,3967,3967,109,1588570,2014.969260,4348.949253,2.091319%,9.980267%
rw,1k,40,32,2G,300,libaio,3951,3951,253,6559141,4037.730199,29470.963862,3950,3950,253,6559141,4060.657269,32780.501029,2.202000%,10.776000%
rw,1k,40,64,2G,300,libaio,3640,3640,346,2210091,8776.855451,12035.872410,3640,3640,346,2210090,8802.832878,14372.642791,3.171323%,15.625615%
rw,1k,40,128,2G,300,libaio,3642,3642,3060,2299678,17573.993375,19811.075284,3642,3642,3056,2299679,17561.319999,19275.266773,3.485287%,15.692791%
rw,4k,40,1,2G,300,libaio,15783,3945,17,66480,126.949913,1203.346560,15763,3940,15,63677,124.775431,1196.214880,2.203681%,7.122047%
rw,4k,40,2,2G,300,libaio,16629,4157,20,3029855,242.341717,4900.501507,16605,4151,17,2618718,237.567371,3057.077178,2.246326%,8.017973%
rw,4k,40,4,2G,300,libaio,15644,3911,37,1063817,508.413218,2611.345758,15624,3906,37,1063817,513.785849,2806.143901,2.245333%,9.261333%
rw,4k,40,8,2G,300,libaio,15380,3845,65,363491,1041.499461,2686.136760,15363,3840,65,363491,1039.235201,2631.323618,2.046320%,8.889607%
rw,4k,40,16,2G,300,libaio,15924,3981,129,1330257,2011.161749,4355.447745,15903,3975,127,1330291,2009.505510,4361.805846,2.128667%,9.673667%
rw,4k,40,32,2G,300,libaio,16006,4001,252,2807510,3993.101996,9613.233990,15983,3995,245,2807509,4008.389539,11487.093890,2.205311%,9.306574%
rw,4k,40,64,2G,300,libaio,14296,3574,262,1098764,8967.088398,9646.989968,14279,3569,269,1098763,8948.226885,9289.567342,2.166993%,9.460302%
rw,4k,40,128,2G,300,libaio,14247,3561,820,69695,17969.017941,7703.838257,14229,3557,821,69692,17984.619989,7717.343199,2.307636%,9.545539%
rw,8k,40,1,2G,300,libaio,28476,3559,22,55413,140.763497,1273.148080,28433,3554,18,55038,138.430943,1283.348505,2.082014%,6.724045%
rw,8k,40,2,2G,300,libaio,33428,4178,21,1807822,242.916857,3583.376312,33377,4172,19,1827873,234.526017,2678.041869,2.296674%,7.970693%
rw,8k,40,4,2G,300,libaio,30798,3849,33,4047750,518.025923,6437.587953,30756,3844,32,4034145,520.449349,6318.337071,2.007327%,8.596305%
rw,8k,40,8,2G,300,libaio,30600,3825,58,4703376,1028.119729,7888.169619,30558,3819,40,4703377,1038.667004,11349.294606,1.909321%,8.468610%
rw,8k,40,16,2G,300,libaio,31363,3920,118,6785570,2057.482078,21007.155629,31313,3914,107,6785569,2025.902234,14384.184137,1.898000%,8.681000%
rw,8k,40,32,2G,300,libaio,30395,3799,207,150661,4175.700222,3841.150211,30349,3793,207,150660,4172.850917,3842.510813,1.984647%,8.566248%
rw,8k,40,64,2G,300,libaio,27856,3482,262,227928,9190.379695,6948.832109,27813,3476,264,227931,9201.471680,6939.193512,1.938654%,7.879281%
rw,8k,40,128,2G,300,libaio,26846,3355,727,6068170,19052.733338,49042.794062,26808,3351,720,6068171,19106.604938,53523.711901,2.002973%,7.600565%
rw,16k,40,1,2G,300,libaio,24963,1560,35,1985395,294.683983,3426.523855,24889,1555,36,6682369,345.266860,13674.722329,1.818661%,5.806981%
rw,16k,40,2,2G,300,libaio,23441,1465,31,3484251,682.112029,5664.036628,23371,1460,31,3484238,683.471313,5668.160775,2.231659%,7.841974%
rw,16k,40,4,2G,300,libaio,23488,1468,56,34389,1366.525568,2069.822585,23418,1463,52,34384,1360.985370,2058.922009,2.287341%,9.504032%
rw,16k,40,8,2G,300,libaio,25472,1592,87,33099,2516.057166,1964.392440,25404,1587,85,33094,2513.538652,1968.705879,2.731667%,11.768333%
rw,16k,40,16,2G,300,libaio,25689,1605,246,38437,4991.611648,1496.985747,25613,1600,272,38436,4987.087055,1475.189943,3.184656%,14.096286%
rw,16k,40,32,2G,300,libaio,21673,1354,392,47572,11655.977866,3145.558499,21609,1350,401,47577,11648.827081,3150.983154,4.463955%,20.415796%
