IO Type,Blocksize,Number of Jobs,IO Depth,Data size,Duration,IO Engine,Read Bandwidth (KB/s),Read IOPS,Read Latency Min (ms),Read Latency Max (ms),Read Latency Avg (ms),Read Latency Dev (ms),Write Bandwidth (KB/s),Write IOPS,Write Latency Min (ms),Write Latency Max (ms),Write Latency Avg (ms),Write Latency Dev (ms),CPU Usage: User,CPU Usage: System
randwrite,256k,4,32,20G,30,libaio,0,0,0,0,0.000000,0.000000,4453824,17397,1098,12899,7355.543063,439.397910,6.417264%,12.620397%
randwrite,256k,4,64,20G,30,libaio,0,0,0,0,0.000000,0.000000,4471592,17467,2584,25948,14652.839898,2428.840699,7.074957%,12.849395%
randwrite,256k,4,128,20G,30,libaio,0,0,0,0,0.000000,0.000000,4499492,17576,7662,41605,29115.511952,3567.838267,6.605628%,11.006881%
randwrite,256k,4,256,20G,30,libaio,0,0,0,0,0.000000,0.000000,4499705,17576,5858,71445,58172.124203,3129.392350,6.628288%,11.242096%
randwrite,256k,4,512,20G,30,libaio,0,0,0,0,0.000000,0.000000,4500247,17579,4970,129855,116106.078589,6186.563315,6.612734%,11.298385%
randwrite,512k,4,1,20G,30,libaio,0,0,0,0,0.000000,0.000000,3707234,7240,346,1247,550.010362,92.300123,2.520000%,6.445000%
randwrite,512k,4,32,20G,30,libaio,0,0,0,0,0.000000,0.000000,4494108,8777,2220,26138,14578.919695,1766.989950,7.018435%,12.020893%
randwrite,512k,4,64,20G,30,libaio,0,0,0,0,0.000000,0.000000,4514366,8817,4790,51041,29024.482175,6629.115180,6.646400%,10.577604%
randwrite,512k,4,128,20G,30,libaio,0,0,0,0,0.000000,0.000000,4516549,8821,1273,83470,57974.393213,9442.745953,6.394250%,9.788358%
randwrite,512k,4,256,20G,30,libaio,0,0,0,0,0.000000,0.000000,4516455,8821,12272,142851,115734.901800,8977.242948,6.498342%,9.697116%
randwrite,512k,4,512,20G,30,libaio,0,0,0,0,0.000000,0.000000,4516712,8821,6077,258980,230591.886927,17053.251852,6.392249%,9.922023%
randwrite,1M,4,1,20G,30,libaio,0,0,0,0,0.000000,0.000000,3985514,3892,444,12586,1024.822758,179.820239,2.735000%,5.928333%
randwrite,1M,4,32,20G,30,libaio,0,0,0,0,0.000000,0.000000,4515628,4409,5098,52356,29015.495906,6507.689753,6.719749%,9.815598%
